 38   9  -6	 12   2  -4	
 56   4  13	 13   3  -4	
 56   4  13	 45  20 -21	
 56   4  13	 67   4  -0	
 13   3  -4	 45  20 -21	
 45  20 -21	 26  15  -0	
 45  20 -21	 47  10 -10	
 45  20 -21	 66   4  -0	
 45  20 -21	 67   4  -0	
 45  20 -21	 15   8  -3	
 45  20 -21	 34  14 -11	
 45  20 -21	 59  18 -26	
 45  20 -21	 12   6 -15	
 68   2   4	 12   2  -4	
 68   2   4	 47  10 -10	
 12   2  -4	 47  10 -10	
 43   3  -8	 43   5  18	
 26  15  -0	 52   1  11	
 26  15  -0	 11   7 -12	
 26  15  -0	 49  21 -26	
 26  15  -0	 68  13 -12	
 26  15  -0	 53  20 -25	
 52   1  11	 66   4  -0	
 43   2   9	 42   8  -3	
 47  10 -10	 21   8 -20	
 47  10 -10	 50   9  -3	
 43   5  18	 61   3   2	
 21   8 -20	 50   9  -3	
 30   2   5	 42  19 -25	
 30   2   5	 11   7 -12	
 42  19 -25	 11   7 -12	
 50   9  -3	 15   8  -3	
 50   9  -3	 38  30 -30	
 50   9  -3	 61   3   2	
 15   8  -3	 38  30 -30	
 15   8  -3	 59  18 -26	
 15   8  -3	 46   3   9	
 15   8  -3	 12   6 -15	
 15   8  -3	 67  15 -14	
 15   8  -3	 61   4   7	
 15   8  -3	 32   9  20	
 15   8  -3	 37   1 -10	
 15   8  -3	 43   1  12	
 11   7 -12	 42   8  -3	
 11   7 -12	 63  16 -16	
 11   7 -12	 37   7 -10	
 11   7 -12	 46  21 -19	
 11   7 -12	 49  21 -28	
 57   8  -5	 42   8  -3	
 42   8  -3	 45   1  18	
 42   8  -3	  8   6  -4	
 42   8  -3	 49  21 -28	
 42   8  -3	 68  13 -13	
 61   3   2	 46   3   9	
 34  14 -11	 59  18 -26	
 34  14 -11	 15  10  -1	
 59  18 -26	 67  15 -14	
 46   3   9	 57   1  19	
 63  16 -16	 37   7 -10	
 49  21 -26	 46  21 -19	
 49  21 -26	 32  17 -23	
 49  21 -26	 15  10  -1	
 45   1  18	  8   6  -4	
 37   7 -10	 46  21 -19	
 37   7 -10	 10   9  -3	
 37   7 -10	 15  10  -1	
 37   7 -10	 35   0   0	
 37   7 -10	 52   5 -13	
 37   7 -10	  4   2  -5	
 37   7 -10	 75   0  -6	
 37   7 -10	 49   2  12	
 57   1  19	 61   4   7	
 57   1  19	 54   1  17	
 68  13 -12	 53  20 -25	
 68  13 -12	 15  10  -1	
 53  20 -25	 32  17 -23	
 53  20 -25	 15  10  -1	
 32  17 -23	 49  21 -27	
  8   6  -4	 56  16 -16	
  8   6  -4	 36   4  -1	
 15  10  -1	 49  21 -27	
 15  10  -1	 67  13 -13	
 15  10  -1	 79  -0  -5	
 15  10  -1	 52   2   8	
 15  10  -1	 57  -0  17	
 15  10  -1	 48  -1  28	
 67  15 -14	 67  13 -13	
 67  15 -14	 32   9  20	
 61   4   7	 54   1  17	
 56  16 -16	 68  13 -13	
 56  16 -16	 36   4  -1	
 68  13 -13	 35   0   0	
 54   1  17	 49   0  27	
 54   1  17	 44   4   6	
 54   1  17	 21  11 -19	
 54   1  17	 45   3  22	
 32   9  20	 52   2   8	
 32   9  20	 57   3   2	
 32   9  20	 36  13  29	
 32   9  20	 53   1  15	
 32   9  20	 57   2   5	
 35   0   0	 36   4  -1	
 37   1 -10	 49   0  27	
 37   1 -10	 19  25  -1	
 49   0  27	 21  11 -19	
 79  -0  -5	 52   2   8	
 52   2   8	 18  18   6	
 52   2   8	  4   2  -5	
 52   2   8	 75   0  -6	
 52   2   8	 49   2  12	
 43   1  12	 19  25  -1	
 57  -0  17	 18  18   6	
 48  -1  28	 57   3   2	
 44   4   6	 21  11 -19	
 44   4   6	 45   3  22	
 19  25  -1	 21  11 -19	
 19  25  -1	 36  13  29	
 19  25  -1	 49   1  21	
 21  11 -19	 45   3  22	
 21  11 -19	 49   1  21	
 52   5 -13	  4   2  -5	
 52   5 -13	 75   0  -6	
  4   2  -5	 75   0  -6	
 45   3  22	 49   1  21	
 36  13  29	 57   2   5	
 75   0  -6	 49   2  12	
 55   3  -2	 47   2 -18	
 55   3  -2	 60   3  -4	
 55   3  -2	 43   2 -18	
 55   3  -2	 52   1   1	
 55   3  -2	 39   3  -8	
 55   3  -2	 58   3 -10	
 55   3  -2	 55   4   4	
 55   3  -2	 38   1  -8	
 47   2 -18	 43   2 -18	
 39   3  -8	 45   3  -3	
 39   3  -8	 38   1  -8	
 39   3  -8	 55   3  -7	
 39   3  -8	 43   1  -8	
 39   3  -8	 50   2  -8	
 39   3  -8	 54   1  -3	
 39   3  -8	 42   1  -7	
 55   4   4	 45   3  -3	
 45   3  -3	 38   1  -8	
 38   1  -8	 55   3  -7	
 38   1  -8	 43   1  -8	
 50   2  -8	 54   1  -3	
 54   1  -3	 42   1  -7	
 54   1  -3	 59   1  -1	
 42   1  -7	 59   1  -1	
 42   1  -7	 42  -3   7	
 42   1  -7	 43  -2   2	
 42  -3   7	 43  -2   2	
 42  -3   7	 45  -1   3	
 42  -3   7	 51  -5  14	
 42  -3   7	 50  -8  15	
 42  -3   7	 45  -5   9	
 42  -3   7	 36   1  -2	
 42  -3   7	 33   2  -1	
 42  -3   7	 30   4  -5	
 42  -3   7	 29  -4   5	
 42  -3   7	 44   0   3	
 42  -3   7	 25   0  -2	
 42  -3   7	 36   7  -9	
 42  -3   7	 23   1  -2	
 42  -3   7	 41  10 -12	
 36   7  -9	 23   1  -2	
 23   1  -2	 41  10 -12	
 85  -4  20	 85  -4  20	
 85  -4  20	 85  -4  20	
 85  -4  20	 84  -3  19	
 85  -4  20	 51  -1  34	
 85  -4  20	 44  -1  28	
 85  -4  20	 41  -2  24	
 85  -4  20	 60  -1  -5	
 85  -4  20	 85  -5  21	
 85  -4  20	 83  -3  13	
 85  -4  20	 85  -3  19	
 85  -4  20	 66   0  11	
 85  -4  20	 45   2  -0	
 85  -4  20	 14   3   3	
 85  -4  20	 43   2   5	
 85  -4  20	 34   2  28	
 51  -1  34	 56  -1   4	
 44  -1  28	 54  -0  -3	
 44  -1  28	 61   0  -7	
 41  -2  24	 47  -0  -4	
 56  -1   4	 59  -7  -5	
 56  -1   4	 72   1 -11	
 54  -0  -3	 56   1  11	
 54  -0  -3	 85  -5  21	
 54  -0  -3	 69   1  -9	
 60  -1  -5	 78   1 -11	
 60  -1  -5	 78   0 -11	
 59  -7  -5	 75   0 -10	
 59  -7  -5	 78   1 -11	
 59  -7  -5	 78   0 -11	
 59  -7  -5	 74  -0 -10	
 59  -7  -5	 80  -1  -7	
 59  -7  -5	 38  -7   6	
 59  -7  -5	 55   8 -27	
 59  -7  -5	 69  -0 -10	
 59  -7  -5	 57  -8  13	
 72   1 -11	 75   0 -10	
 58   1 -13	 47  -0  -4	
 58   1 -13	 84   0  -9	
 47  -0  -4	 84   0  -9	
 47  -0  -4	 72   1 -11	
 47  -0  -4	 77   1  -9	
 47  -0  -4	 64  -2  13	
 61   0  -7	 56   1  11	
 79  -0  -8	 65  -1  -5	
 79  -0  -8	 56   1  11	
 79  -0  -8	 70  -1   5	
 65  -1  -5	 80  -1  -7	
 65  -1  -5	 70  -1   5	
 56   1  11	 76  -1   1	
 85  -5  21	 69   1  -9	
 84   0  -9	 77   1  -9	
 84   0  -9	 69  -0 -10	
 72   1 -11	 64  -2  13	
 72   1 -11	 76  -0  -4	
 77   1  -9	 64  -2  13	
 77   1  -9	 63  -0  -6	
 64  -2  13	 76  -0  -4	
 64  -2  13	 63  -0  -6	
 64  -2  13	 85   0  -8	
 43   2  -1	 76  -1   1	
 43   2  -1	 69   1  -9	
 43   2  -1	 76  -0  -8	
 43   2  -1	 76  -0  -4	
 76  -1   1	 68  -1   2	
 76  -0  -4	 83  -3  13	
 76  -0  -4	 60  -1  -9	
 76  -0  -4	 56   1   6	
 38  -7   6	 55   8 -27	
 38  -7   6	 57  -8  13	
 38  -7   6	 49 -10  10	
 38  -7   6	 31  -5  -3	
 55   8 -27	 57  -8  13	
 69   1  -9	 80   0  -8	
 69   1  -9	 62  -2   4	
 58  -8   5	 68  -1   2	
 58  -8   5	 13  -2  -1	
 58  -8   5	 57  -6  18	
 69  -0 -10	 63  -0  -6	
 69  -0 -10	 25   3 -14	
 68  -1   2	 48  -1  -1	
 68  -1   2	 77   1  -8	
 63  -0  -6	 85   0  -8	
 63  -0  -6	 78  -0  -8	
 57  -8  13	 48 -10  15	
 57  -8  13	 49 -10  10	
 83  -3  13	 56   1   6	
 85   0  -8	 60  -1  -9	
 85   0  -8	 71  -1  -4	
 85   0  -8	 69   0 -11	
 48 -10  15	 49 -10  10	
 49 -10  10	 48  -8   5	
 49 -10  10	 80  -1  -1	
 49 -10  10	 30  -5   2	
 31  -5  -3	 13  -2  -1	
 31  -5  -3	 48  -8   5	
 31  -5  -3	 30  -5   2	
 31  -5  -3	 12  -1  -2	
 31  -5  -3	 27   4 -15	
 31  -5  -3	 25  -5   4	
 31  -5  -3	 48  -5  -3	
 13  -2  -1	 12  -1  -2	
 13  -2  -1	 57  -6  18	
 48  -8   5	 30  -5   2	
 80  -1  -1	 30  -5   2	
 80  -1  -1	 25   3 -14	
 80  -1  -1	 25  -5   1	
 80  -1  -1	 57   8   0	
 48  -1  -1	 57  -6  18	
 48  -1  -1	 35  -4  -2	
 48  -1  -1	 48  -5  -3	
 48  -1  -1	 74  -6  -5	
 48  -1  -1	 77   1  -8	
 48  -1  -1	 61  -7  -6	
 48  -1  -1	 61   1  -6	
 30  -5   2	 27   4 -15	
 30  -5   2	 29   3 -11	
 80   0  -8	 77   1  -8	
 80   0  -8	 62  -2   4	
 12  -1  -2	 57  -6  18	
 12  -1  -2	 48  -5  -3	
 27   4 -15	 29   3 -11	
 57  -6  18	 35  -4  -2	
 25   3 -14	 78  -0  -8	
 25   3 -14	  2   1  -3	
 25  -5   4	 25  -5   1	
 25  -5   4	 48  -5  -3	
 25  -5   4	 74  -6  -5	
 29   3 -11	 25  -5   1	
 25  -5   1	 74  -6  -5	
 35  -4  -2	 48  -5  -3	
 48  -5  -3	 74  -6  -5	
 78  -0  -8	 62  -7  -6	
 78  -0  -8	 82  -4  -7	
 74  -6  -5	 61  -7  -6	
  2   1  -3	 62  -7  -6	
  2   1  -3	 82  -4  -7	
 62  -7  -6	 82  -4  -7	
 77   1  -8	 61   1  -6	
 77   1  -8	 44   2 -14	
 56   1   6	 69   0 -11	
 56   1   6	 66   0  11	
 82  -4  -7	 64  -6  -4	
 64  -6  -4	 59  -1  10	
 64  -6  -4	 58  -2  16	
 64  -6  -4	 73  -1   0	
 62  -2   4	 85  -3  19	
 62  -2   4	 44   2 -14	
 61  -7  -6	 33  -1   1	
 59  -1  10	 58  -2  16	
 59  -1  10	 37  -1   9	
 59  -1  10	 51  -0   2	
 59  -1  10	 38   0  -3	
 71  -1  -4	 73  -1   0	
 33  -1   1	 32   0  -1	
 33  -1   1	 27  -1   5	
 33  -1   1	 79  -0  -2	
 33  -1   1	 47   5 -10	
 57   8   0	 27  -1   5	
 58  -2  16	 73  -1   0	
 58  -2  16	 38   0  -3	
 61   1  -6	 41   0  11	
 61   1  -6	 32   0  -1	
 61   1  -6	 44   2 -14	
 61   1  -6	 24   4   5	
 41   0  11	 32   0  -1	
 32   0  -1	 79  -0  -2	
 32   0  -1	 74  -4  15	
 32   0  -1	 24   1   8	
 27  -1   5	 37  -1   9	
 27  -1   5	 47   5 -10	
 27  -1   5	 51  -0   2	
 37  -1   9	 86   1   1	
 73  -1   0	 38   0  -3	
 79  -0  -2	 47   5 -10	
 79  -0  -2	 51  -0   2	
 79  -0  -2	 74  -3  12	
 85  -3  19	 33   3   5	
 51  -0   2	 86   1   1	
 69   0 -11	 66   0  11	
 69   0 -11	 39   1  16	
 38   0  -3	 36   0  10	
 38   0  -3	 39   1  16	
 44   2 -14	 32  -1   6	
 44   2 -14	 24   4   5	
 74  -3  12	 74  -4  15	
 74  -3  12	 36   0  10	
 74  -3  12	 29   1  10	
 74  -4  15	 24   1   8	
 36   0  10	 39   1  16	
 36   0  10	 29   1  10	
 36   0  10	 17   3   0	
 39   1  16	 45   2  -0	
 39   1  16	 17   4   1	
 32  -1   6	 33   3   5	
 32  -1   6	 24   4   5	
 32  -1   6	 24   1   8	
 32  -1   6	  9   0  -3	
 32  -1   6	 15   5  -2	
 45   2  -0	 17   4   1	
 45   2  -0	 33   0  -1	
 24   4   5	 24   1   8	
 24   4   5	 15   5  -2	
 24   1   8	  9   0  -3	
 24   1   8	 15   5  -2	
 29   1  10	  9   0  -3	
  9   0  -3	 14   3   3	
 17   4   1	 33   0  -1	
 17   4   1	 14   3   3	
 17   3   0	 14   3   3	
 14   3   3	 28   5   0	
 14   3   3	 43   2   5	
 14   3   3	 34   2  28	
 85  -4  20	 84  -3  19	
 90 -12   2	 76  -5  -4	
 90 -12   2	 66 -15  22	
 90 -12   2	 87  -5  10	
 90 -12   2	 53 -10  18	
 76  -5  -4	 25   4  -5	
 76  -5  -4	 57   1   4	
 25   4  -5	 57   1   4	
 25   4  -5	 44  10  -2	
 25   4  -5	 53 -10  18	
 57   1   4	 66 -15  22	
 44  10  -2	 87  -5  10	
 66 -15  22	 59   8  15	
 66 -15  22	 55  -2  19	
 87  -5  10	 53 -10  18	
 53 -10  18	 46  -8  18	
 53 -10  18	 68  -4  18	
 53 -10  18	 58  11   6	
 53 -10  18	 63   4  14	
 53 -10  18	 56   3  10	
 53 -10  18	 61 -14  18	
 53 -10  18	 49 -12  17	
 53 -10  18	 48 -20  25	
 53 -10  18	 36 -13  16	
 59   8  15	 46  -8  18	
 46  -8  18	 68  -4  18	
 46  -8  18	 58  11   6	
 46  -8  18	 55  -5  13	
 46  -8  18	 63   4  14	
 46  -8  18	 55  -2  19	
 46  -8  18	 56   3  10	
 46  -8  18	 33  10  -4	
 46  -8  18	 44   3   5	
 46  -8  18	 61 -14  18	
 46  -8  18	 49 -12  17	
 46  -8  18	 40  -9  18	
 58  11   6	 55  -5  13	
 61 -14  18	 48 -20  25	
 21   1  -5	 50   1  -7	
 21   1  -5	 58   1  -3	
 21   1  -5	 31   2  -5	
 21   1  -5	 48  -1  -5	
 21   1  -5	 33   1  -5	
 21   1  -5	 51   3  -8	
 21   1  -5	 28   1  -8	
 21   1  -5	 33   2  -8	
 21   1  -5	 29   0  -4	
 21   1  -5	 43   5   4	
 54   1  -6	 50   1  -7	
 54   1  -6	 58   0  -5	
 54   1  -6	 58   1  -3	
 54   1  -6	 26   2  -7	
 54   1  -6	 64   3   5	
 54   1  -6	 58   1  -7	
 54   1  -6	 25   4   6	
 54   1  -6	 49   9  15	
 58   0  -5	 73   2  -4	
 58   1  -3	 26   2  -7	
 58   1  -3	 31   2  -5	
 58   1  -3	 64  11  24	
 58   1  -3	 86   2   3	
 58   1  -3	 48  -1  -5	
 73   2  -4	 58   1  -7	
 73   2  -4	 35   1  -6	
 73   2  -4	 51  10  16	
 73   2  -4	 24   7   8	
 73   2  -4	 34   1  -7	
 73   2  -4	 77   4  -5	
 64   3   5	 25   4   6	
 58   1  -7	 26  -0  -5	
 58   1  -7	 35   1  -6	
 25   4   6	 49   9  15	
 26  -0  -5	 35   1  -6	
 26  -0  -5	 52   0  -7	
 49   9  15	 64  11  24	
 49   9  15	 51  10  16	
 64  11  24	 51  10  16	
 64  11  24	 86   2   3	
 64  11  24	 24   7   8	
 64  11  24	 74   8  20	
 51  10  16	 24   7   8	
 86   2   3	 74   8  20	
 86   2   3	 76   2  -1	
 86   2   3	 64  10  21	
 86   2   3	 81   5  19	
 86   2   3	 51   3  -8	
 24   7   8	 74   8  20	
 24   7   8	 34   1  -7	
 24   7   8	 58   9  25	
 24   7   8	 81   5  19	
 24   7   8	 48   2 -10	
 24   7   8	 62  11  23	
 24   7   8	 69   6  14	
 24   7   8	 69   5  20	
 24   7   8	 43   5   4	
 24   7   8	 39   1  -7	
 52   0  -7	 34   1  -7	
 33   1  -5	 76   2  -1	
 33   1  -5	 51   3  -8	
 76   2  -1	 51   3  -8	
 34   1  -7	 77   4  -5	
 34   1  -7	 41   2 -10	
 34   1  -7	 48   2 -10	
 34   1  -7	 45   2 -12	
 34   1  -7	 27   0  -5	
 34   1  -7	 42   2  -7	
 34   1  -7	 29  -0  -6	
 34   1  -7	 39   1  -7	
 34   1  -7	 46   1  -6	
 64  10  21	 81   5  19	
 58   9  25	 81   5  19	
 81   5  19	 62  11  23	
 51   3  -8	 28   1  -8	
 51   3  -8	 62  11  23	
 51   3  -8	 33   2  -8	
 51   3  -8	 69   6  14	
 41   2 -10	 48   2 -10	
 69   5  20	 73   4  17	
 69   5  20	 58   8  27	
 69   5  20	 43   5   4	
 73   4  17	 43   5   4	
 39   1  -7	 46   1  -6	
 94  -4   8	 89   0  -4	
 89   0  -4	 87   1  -6	
 89   0  -4	 88   0  -5	
 89   0  -4	 93  -1  -4	
 89   0  -4	 91   1  -6	
 89   0  -4	 63  10   5	
 89   0  -4	 85  -1  -4	
 89   0  -4	 77   1  -5	
 89   0  -4	 84  -1  -6	
 89   0  -4	 89  -2  -5	
 89   0  -4	 85   0   1	
 89   0  -4	 68   1  -7	
 63  10   5	 55   1 -12	
 63  10   5	 65  16  16	
 63  10   5	 77   1  -5	
 85  -1  -4	 65  16  16	
 85  -1  -4	 41  -2  -1	
 65  16  16	 41  -2  -1	
 77   1  -5	 56   1  -3	
 77   1  -5	 68   1  -7	
 77   1  -5	 72   1  -2	
 77   1  -5	 64   3  -7	
 41  -2  -1	 56   1  -3	
 41  -2  -1	 73  -1  -7	
 84  -1  -6	 73  -1  -7	
 84  -1  -6	 70  -0  -7	
 56   1  -3	 73  -1  -7	
 56   1  -3	 68   1  -7	
 68   1  -7	 72   1  -2	
 68   1  -7	 64   3  -7	
 68   1  -7	 63   2  -1	
 68   1  -7	 70  -0  -7	
 68   1  -7	 55   2  -1	
 68   1  -7	 70   1  -5	
 68   1  -7	 67   1  -9	
 63   2  -1	 55   2  -1	
 70  -0  -7	 70   1  -5	
 41   3 -19	  3   1  -1	
 41   3 -19	 32  -4  -4	
 41   3 -19	 50   0   8	
 41   3 -19	 38   2 -21	
 41   3 -19	 45  23  14	
 41   3 -19	 26  28  18	
 41   3 -19	 53  10  18	
 41   3 -19	 40   2 -19	
 41   3 -19	 35  13 -14	
 41   3 -19	 40   8  26	
 41   3 -19	 14   5 -17	
 41   3 -19	 43  -2 -19	
  3   1  -1	 32  -4  -4	
  3   1  -1	 38   2 -21	
  3   1  -1	 48   3  27	
 32  -4  -4	 48   3  27	
 50   0   8	 45  23  14	
 48   1   1	 45  23  14	
 48   1   1	 48   3  27	
 48   1   1	 63   7  34	
 48   1   1	 46  -1 -23	
 45  23  14	 46  -1 -23	
 45  23  14	 65   3  23	
 45  23  14	 58   2  25	
 45  23  14	 64   2  30	
 48   3  27	 63   4  32	
 48   3  27	 70   3  33	
 48   3  27	  5   1  -1	
 48   3  27	 35   1  15	
 48   3  27	 30   2  17	
 48   3  27	 54  10  32	
 48   3  27	 24   5  11	
 48   3  27	  4   0  -1	
 63   7  34	 63   4  32	
 63   7  34	 26  28  18	
 63   7  34	 23   1   8	
 63   7  34	 54  43  47	
 63   7  34	 50  44  46	
 63   7  34	 45   3  21	
 63   7  34	 37  28  29	
 46  -1 -23	 58   2  25	
 70   3  33	 84   3  33	
  5   1  -1	 38  21  15	
  5   1  -1	 35   1  15	
  5   1  -1	 30   2  17	
 84   3  33	 52  44  52	
 84   3  33	 62  27  41	
 84   3  33	  6   1  -1	
 38  21  15	 24   5  11	
 54  10  32	 52  44  52	
 52  44  52	 54  43  47	
 52  44  52	 62  27  41	
 26  28  18	 23   1   8	
 26  28  18	 58   2  25	
 26  28  18	 54  43  47	
 26  28  18	 62  27  41	
 26  28  18	 73   5   9	
 26  28  18	 40  47  43	
 26  28  18	 64   2  30	
 26  28  18	 50  44  46	
 26  28  18	 67  30  59	
 26  28  18	 45   3  21	
 26  28  18	 37  36  37	
 26  28  18	 37  28  29	
 26  28  18	 40   2 -19	
 26  28  18	 51  44  46	
 26  28  18	 30  14  22	
 26  28  18	 27  28  14	
 26  28  18	 47  20  38	
 26  28  18	 46  50  48	
 26  28  18	 14   5 -17	
 26  28  18	 43  -2 -19	
 26  28  18	 29  11 -32	
 26  28  18	 42   3  19	
 26  28  18	 42  -0  14	
 26  28  18	 25   4 -25	
 53  10  18	  4   0  -1	
 53  10  18	 58   3  30	
 53  10  18	 37  38  29	
  4   0  -1	 58   3  30	
 58   3  30	 30  15  18	
 62  27  41	 57  24  54	
 62  27  41	  7   3   1	
 30  15  18	  6   1  -1	
 30  15  18	 37  38  29	
  6   1  -1	 37  38  29	
  6   1  -1	 78   6  41	
 37  38  29	 78   6  41	
 73   5   9	 40  47  43	
 78   6  41	 57  24  54	
 78   6  41	 30  14  22	
 78   6  41	 47  20  38	
 57  24  54	  7   3   1	
 57  24  54	 30  14  22	
 50  44  46	 67  30  59	
  7   3   1	 37  36  37	
 37  36  37	  8  10   6	
 37  28  29	 66  22  63	
 35  13 -14	 57   2  29	
 57   2  29	 29  11 -32	
 15  10 -17	 22  21  10	
 15  10 -17	 25   4 -22	
 15  10 -17	 41   8  -2	
 15  10 -17	 43  18  25	
 15  10 -17	 30  13   8	
 15  10 -17	 36  25  19	
 15  10 -17	 28  25  -4	
 15  10 -17	 20  13  -8	
 15  10 -17	  8   7  -7	
 15  10 -17	 14  11 -23	
 22  21  10	 43  18  25	
 25   4 -22	 41   8  -2	
 41   8  -2	 59  10  11	
 41   8  -2	 48  18  22	
 41   8  -2	 18  13   2	
 41   8  -2	 49  18   5	
 43  18  25	 30  13   8	
 30  13   8	 36  25  19	
 48  18  22	 18  13   2	
 48  18  22	 53  11  27	
 48  18  22	 49  18   5	
 48  18  22	 58  18  32	
 48  18  22	 20  13  -8	
 48  18  22	 42  21  22	
 36  25  19	 53  11  27	
 36  25  19	 66  22  41	
 36  25  19	 58  18  32	
 36  25  19	  8   7  -7	
 36  25  19	 30  31  26	
 36  25  19	 26  23  16	
 18  13   2	 49  18   5	
 53  11  27	 66  22  41	
 49  18   5	 20  13  -8	
 66  22  41	 58  18  32	
 58  18  32	 42  21  22	
  8   7  -7	  4   2  -1	
  8   7  -7	 14  11 -23	
  8   7  -7	  7   6  -5	
  8   7  -7	 19  10 -23	
  8   7  -7	 10   7 -17	
 14  11 -23	 19  10 -23	
 78  -3  -3	 75  -4  -9	
 78  -3  -3	 42  -1   6	
 78  -3  -3	 15   4   8	
 75  -4  -9	 80  -7  -6	
 75  -4  -9	 80  -5  -6	
 75  -4  -9	 79  -4  -5	
 75  -4  -9	 61   2   6	
 75  -4  -9	 38  14  27	
 75  -4  -9	 66   4   8	
 75  -4  -9	 65  -0   4	
 75  -4  -9	 62   1   3	
 75  -4  -9	 55   8  16	
 75  -4  -9	 59   6  10	
 75  -4  -9	 54   3   1	
 80  -7  -6	 81  -8  -1	
 61   2   6	 38  14  27	
 38  14  27	 65  -0   4	
 38  14  27	 62   1   3	
 38  14  27	 55   8  16	
 38  14  27	 59   6  10	
 38  14  27	 54   3   1	
 38  14  27	 48  11   6	
 38  14  27	 31   9   6	
 38  14  27	 46  10   8	
 38  14  27	 42  -1   6	
 38  14  27	 40  12  26	
 38  14  27	 52  11  35	
 38  14  27	 69   2  34	
 38  14  27	 23  13  12	
 38  14  27	 53  23  53	
 38  14  27	 48  12  44	
 38  14  27	 46  30  45	
 38  14  27	 15   4   8	
 38  14  27	 51  16  48	
 38  14  27	 42  29  41	
 38  14  27	 48  23  48	
 38  14  27	 51  23  53	
 38  14  27	 32  22  30	
 38  14  27	 39  27  39	
 38  14  27	 41  28  42	
 38  14  27	 44  30  45	
 38  14  27	 35  23  31	
 66   4   8	 55   8  16	
 62   1   3	 31   9   6	
 62   1   3	 46  10   8	
 55   8  16	 59   6  10	
 48  11   6	 31   9   6	
 40  12  26	 53  23  53	
 52  11  35	 75   1  46	
 81  -8  -1	 15   4   8	
 15   4   8	 32  22  30	
 15   4   8	 25  23  23	
 15   4   8	 19  17  14	
 15   4   8	 21  19  17	
 32  22  30	 44  30  45	
 32  22  30	 19  17  14	
 13   2 -11	 82   1  -3	
 13   2 -11	 76   2  -4	
 13   2 -11	 83   2  -4	
 13   2 -11	 32   2  -6	
 13   2 -11	 74   2  -5	
 13   2 -11	 70   2  -5	
 13   2 -11	 51   4 -10	
 13   2 -11	 91   2  -3	
 13   2 -11	 78   1  -3	
 13   2 -11	 67   2  -4	
 82   1  -3	 76   2  -4	
 76   2  -4	 88   1  -3	
 76   2  -4	 78   1  -3	
 83   2  -4	 88   1  -3	
 32   2  -6	 74   2  -5	
 32   2  -6	 61   2  -6	
 88   1  -3	 78   1  -3	
 74   2  -5	 61   2  -6	
 74   2  -5	 58   1  -4	
 74   2  -5	 55   3  -9	
 61   2  -6	 58   1  -4	
 70   2  -5	 58   1  -4	
 70   2  -5	 51   4 -10	
 70   2  -5	 52   4 -10	
 70   2  -5	 57   4  -9	
 70   2  -5	 53   3 -10	
 51   4 -10	 50   2  -6	
 51   4 -10	 52   4 -10	
 91   2  -3	 67   2  -4	
 91   2  -3	 67   3  -8	
 78   1  -3	 79   1  -3	
 50   2  -6	 79   1  -3	
 67   2  -4	 79   1  -3	
 52   4 -10	 79   1  -3	
 52   4 -10	 49   3 -10	
 52   4 -10	 54   3 -11	
 52   4 -10	 52   3  -9	
 52   4 -10	 53   4  -8	
 52   4 -10	 77   2  -6	
 52   4 -10	 58   3 -11	
 79   1  -3	 67   3  -8	
 79   1  -3	 52   3  -9	
 79   1  -3	 67   3  -8	
 55   3  -9	 57   4  -9	
 55   3  -9	 25   7  -3	
 55   3  -9	 57   3 -10	
 55   3  -9	 39   8 -21	
 57   4  -9	 53   3 -10	
 57   4  -9	 39   8 -21	
 67   3  -8	 25   8 -19	
 67   3  -8	 71   3  -8	
 53   3 -10	 49   3 -10	
 49   3 -10	 54   3 -11	
 49   3 -10	 42   4 -10	
 49   3 -10	 50   5 -10	
 25   7  -3	 57   3 -10	
 25   7  -3	 60   3 -11	
 54   3 -11	 42   4 -10	
 54   3 -11	 53   4  -8	
 42   4 -10	 28   6 -17	
 42   4 -10	 53   4  -8	
 42   4 -10	 68   2  -5	
 28   6 -17	 68   2  -5	
 28   6 -17	 16   3  -4	
 60   3 -11	 68   3  -9	
 60   3 -11	 56   2 -10	
 50   5 -10	 68   2  -5	
 50   5 -10	 56   2 -10	
 50   5 -10	 68   4  -8	
 50   5 -10	 36   6 -32	
 50   5 -10	 70   1  -3	
 50   5 -10	 44   6 -19	
 50   5 -10	 85   1  -1	
 53   4  -8	 16   3  -4	
 16   3  -4	 77   2  -6	
 16   3  -4	 58   3 -11	
 16   3  -4	 36   6 -32	
 16   3  -4	 55   2  -2	
 16   3  -4	 38   2  -2	
 39   8 -21	 68   3  -9	
 39   8 -21	 68   4  -8	
 68   3  -9	 56   2 -10	
 68   3  -9	 68   4  -8	
 77   2  -6	 58   3 -11	
 58   3 -11	 51   3 -10	
 58   3 -11	 37   6 -17	
 56   2 -10	 34   1  -9	
 25   8 -19	 46   1  -4	
 25   8 -19	 51   3 -10	
 25   8 -19	 60   3 -10	
 25   8 -19	 37   6 -17	
 25   8 -19	 46   2  -6	
 25   8 -19	 71   3  -8	
 25   8 -19	 31  11 -23	
 25   8 -19	 38   8 -24	
 25   8 -19	 32   9 -17	
 65   3  -9	 46   1  -4	
 65   3  -9	 51   3 -10	
 65   3  -9	 60   3 -10	
 46   1  -4	 60   3 -10	
 36   6 -32	 22   2  -6	
 36   6 -32	 41  10 -30	
 51   3 -10	 37   6 -17	
 60   3 -10	 46   2  -6	
 37   6 -17	 55   2  -2	
 37   6 -17	 50   7 -16	
 37   6 -17	 15   9 -11	
